Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,shot_difference,shot_on_target_difference,home_shot_accuracy,away_shot_accuracy,shot_pressure_ratio,cards_difference,discipline_advantage,foul_difference,home_foul_ratio,corner_difference,home_corner_ratio,home_momentum,away_momentum,momentum_difference,home_form_points,away_form_points,form_difference,home_rest_days,away_rest_days,rest_days_difference,home_team_strength,away_team_strength,strength_difference,total_fouls,total_corners
04/02/2021,Tottenham,Chelsea,A,7,18,2,2,20,14,2,7,2,3,0,0,-11,0,0.25,0.10526315789473684,0.2692307692307692,-1,1,6,0.5714285714285714,-5,0.2,8.2,7.9,0.2999999999999989,13.0,13.0,0.0,4.0,4.0,0.0,0.8904761904761904,0.6303317535545023,0.2601444369216881,34,9
06/02/2021,Man United,Everton,D,14,6,5,3,14,10,5,1,2,1,0,0,8,2,0.3333333333333333,0.42857142857142855,0.6666666666666666,1,-1,4,0.56,4,0.7142857142857143,8.0,7.800000000000001,0.1999999999999993,11.0,13.0,-2.0,4.0,3.0,1.0,0.6556603773584906,0.0476190476190476,0.6080413297394429,24,6
06/02/2021,Newcastle,Southampton,H,6,14,4,5,11,14,0,7,2,1,1,0,-8,-1,0.5714285714285714,0.3333333333333333,0.2857142857142857,3,-3,-3,0.4230769230769231,-7,0.0,10.0,9.0,1.0,15.0,15.0,0.0,4.0,4.0,0.0,-0.396551724137931,-0.2085308056872037,-0.1880209184507272,25,7
06/02/2021,Fulham,West Ham,D,20,8,2,1,11,10,7,3,1,2,0,1,12,1,0.09523809523809523,0.1111111111111111,0.6896551724137931,-3,3,1,0.5,4,0.6363636363636364,6.2,9.5,-3.3,11.0,15.0,-4.0,3.0,3.0,0.0,-1.0338983050847457,-0.1556603773584905,-0.8782379277262551,21,10
06/02/2021,Aston Villa,Arsenal,H,12,14,8,3,12,12,3,7,3,2,0,0,-2,5,0.6153846153846154,0.2,0.4444444444444444,1,-1,0,0.48,-4,0.2727272727272727,9.0,7.0,2.0,15.0,11.0,4.0,3.0,4.0,-1.0,-0.6666666666666666,0.5660377358490566,-1.2327044025157232,24,10
06/02/2021,Burnley,Brighton,D,20,10,7,2,8,10,8,7,2,0,0,0,10,5,0.3333333333333333,0.18181818181818182,0.6451612903225806,2,-2,-2,0.42105263157894735,1,0.5,9.0,8.3,0.6999999999999993,15.0,13.0,2.0,3.0,3.0,0.0,-0.3699421965317919,-0.4779411764705882,0.1079989799387963,18,15
07/02/2021,Tottenham,West Brom,H,13,4,6,1,16,12,8,0,1,2,0,0,9,5,0.42857142857142855,0.2,0.7222222222222222,-1,1,4,0.5517241379310345,8,0.8888888888888888,8.600000000000001,7.4,1.200000000000001,13.0,13.0,0.0,3.0,5.0,-2.0,0.8815165876777251,-0.5955882352941176,1.4771048229718429,28,8
07/02/2021,Wolves,Leicester,D,13,13,1,3,11,15,8,2,1,3,0,0,0,-2,0.07142857142857142,0.21428571428571427,0.4814814814814814,-2,2,-4,0.4074074074074074,6,0.7272727272727273,7.800000000000001,8.8,-1.0,13.0,13.0,0.0,5.0,4.0,1.0,0.0408163265306122,0.2641509433962264,-0.2233346168656141,26,10
07/02/2021,Liverpool,Man City,A,8,8,3,5,13,8,6,1,2,1,0,0,0,-2,0.3333333333333333,0.5555555555555556,0.4705882352941176,1,-1,5,0.5909090909090909,5,0.75,9.1,9.5,-0.3999999999999986,13.0,15.0,-2.0,4.0,4.0,0.0,1.0943396226415094,1.4928909952606635,-0.3985513726191541,21,7
07/02/2021,Sheffield United,Chelsea,A,8,9,3,3,8,8,1,8,1,0,0,0,-1,0,0.3333333333333333,0.3,0.4444444444444444,1,-1,0,0.47058823529411764,-7,0.1,9.0,8.8,0.1999999999999993,15.0,13.0,2.0,5.0,3.0,2.0,-0.35,0.6320754716981132,-0.9820754716981132,16,9
08/02/2021,Leeds,Crystal Palace,H,17,8,7,3,7,8,5,3,0,2,0,0,9,4,0.3888888888888889,0.3333333333333333,0.6538461538461539,-2,2,-1,0.4375,2,0.5555555555555556,9.0,8.600000000000001,0.3999999999999986,15.0,13.0,2.0,5.0,6.0,-1.0,-0.0952380952380952,-0.3113207547169811,0.2160826594788858,15,8
13/02/2021,Leicester,Liverpool,H,11,15,6,4,9,6,2,12,1,2,0,0,-4,2,0.5,0.25,0.4074074074074074,-1,1,3,0.5625,-10,0.13333333333333333,6.7,9.0,-2.3,11.0,15.0,-4.0,6.0,6.0,0.0,0.2629107981220657,1.0751173708920188,-0.812206572769953,15,14
13/02/2021,Crystal Palace,Burnley,A,13,16,3,4,15,14,7,4,0,0,0,0,-3,-1,0.21428571428571427,0.23529411764705882,0.4333333333333333,0,0,1,0.5,3,0.5833333333333334,9.0,7.0,2.0,15.0,13.0,2.0,5.0,7.0,-2.0,-0.3192488262910798,-0.367816091954023,0.0485672656629431,29,11
13/02/2021,Man City,Tottenham,H,15,7,6,3,12,13,4,2,1,3,0,0,8,3,0.375,0.375,0.6521739130434783,-2,2,-1,0.46153846153846156,2,0.5714285714285714,9.0,9.0,0.0,15.0,15.0,0.0,6.0,6.0,0.0,1.5,0.8867924528301887,0.6132075471698113,25,6
13/02/2021,Brighton,Aston Villa,D,26,4,9,1,16,12,9,2,2,3,0,0,22,8,0.3333333333333333,0.2,0.8387096774193549,-1,1,4,0.5517241379310345,7,0.75,6.7,9.0,-2.3,11.0,15.0,-4.0,7.0,7.0,0.0,-0.4744525547445255,-0.6494845360824743,0.1750319813379487,28,11
14/02/2021,Everton,Fulham,A,7,12,2,3,7,16,5,4,1,1,0,0,-5,-1,0.25,0.23076923076923078,0.35,0,0,-9,0.2916666666666667,1,0.5,6.2,5.5,0.7000000000000002,11.0,9.0,2.0,8.0,8.0,0.0,0.0473933649289099,-1.0166666666666666,1.0640600315955766,23,9
14/02/2021,Southampton,Wolves,A,7,10,3,4,10,9,4,6,2,2,0,0,-3,-1,0.375,0.36363636363636365,0.3888888888888889,0,0,1,0.5,-2,0.36363636363636365,9.5,6.2,3.3,15.0,11.0,4.0,8.0,7.0,1.0,-0.2122641509433962,0.0404040404040404,-0.2526681913474366,19,10
14/02/2021,West Brom,Man United,D,7,10,3,7,13,10,4,5,5,0,0,0,-3,-4,0.375,0.6363636363636364,0.3888888888888889,5,-5,3,0.5416666666666666,-1,0.4,7.800000000000001,6.800000000000001,1.0,13.0,11.0,2.0,7.0,8.0,-1.0,-0.6058394160583942,0.6525821596244131,-1.2584215756828074,23,9
14/02/2021,Arsenal,Leeds,H,13,9,5,5,8,17,4,5,0,2,0,0,4,0,0.35714285714285715,0.5,0.5652173913043478,-2,2,-9,0.3076923076923077,-1,0.4,8.3,9.5,-1.1999999999999993,13.0,15.0,-2.0,8.0,6.0,2.0,0.5586854460093896,0.0,0.5586854460093896,25,9
15/02/2021,Chelsea,Newcastle,H,18,10,5,4,9,13,10,5,0,0,0,0,8,1,0.2631578947368421,0.36363636363636365,0.6206896551724138,0,0,-4,0.391304347826087,5,0.625,9.2,9.5,-0.3000000000000007,13.0,15.0,-2.0,8.0,9.0,-1.0,0.6338028169014085,-0.3885714285714285,1.022374245472837,22,15
15/02/2021,West Ham,Sheffield United,H,13,8,9,5,11,12,7,7,0,2,0,0,5,4,0.6428571428571429,0.5555555555555556,0.5909090909090909,-2,2,-1,0.4583333333333333,0,0.4666666666666667,7.0,9.0,-2.0,13.0,15.0,-2.0,9.0,8.0,1.0,-0.1549295774647887,-0.360655737704918,0.2057261602401293,23,14
17/02/2021,Burnley,Fulham,D,8,8,3,3,7,13,5,5,1,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0.4705882352941176,0,0,-6,0.3333333333333333,0,0.45454545454545453,7.9,6.7,1.2000000000000002,13.0,9.0,4.0,4.0,3.0,1.0,-0.3485714285714286,-0.9672131147540984,0.6186416861826698,20,10
17/02/2021,Everton,Man City,A,3,16,2,7,8,8,0,10,2,1,0,0,-13,-5,0.5,0.4117647058823529,0.15,1,-1,0,0.47058823529411764,-10,0.0,7.0,9.5,-2.5,11.0,15.0,-4.0,3.0,4.0,-1.0,0.0377358490566037,1.5070422535211268,-1.469306404464523,16,10
19/02/2021,Wolves,Leeds,H,15,18,5,7,13,8,7,9,1,0,0,0,-3,-2,0.3125,0.3684210526315789,0.4411764705882353,1,-1,5,0.5909090909090909,-2,0.4117647058823529,7.0,9.5,-2.5,11.0,15.0,-4.0,5.0,5.0,0.0,0.05,-0.0869565217391304,0.1369565217391304,21,16
20/02/2021,Southampton,Chelsea,D,4,9,1,3,10,10,3,6,1,1,0,0,-5,-2,0.2,0.3,0.2857142857142857,0,0,0,0.47619047619047616,-3,0.3,9.0,9.1,-0.1000000000000014,15.0,13.0,2.0,6.0,5.0,1.0,-0.215962441314554,0.6401869158878505,-0.8561493572024045,20,9
20/02/2021,Burnley,West Brom,D,6,10,1,3,16,10,5,5,3,0,0,1,-4,-2,0.14285714285714285,0.2727272727272727,0.3529411764705882,1,-1,6,0.5925925925925926,0,0.45454545454545453,6.300000000000001,6.2,0.1000000000000005,11.0,11.0,0.0,3.0,6.0,-3.0,-0.3465909090909091,-0.6014492753623188,0.2548583662714097,26,10
20/02/2021,Liverpool,Everton,A,15,9,6,6,10,10,7,2,2,1,0,0,6,0,0.375,0.6,0.6,1,-1,0,0.47619047619047616,5,0.7,9.0,7.800000000000001,1.1999999999999993,15.0,13.0,2.0,7.0,3.0,4.0,1.060747663551402,0.028169014084507,1.032578649466895,20,9
20/02/2021,Fulham,Sheffield United,H,15,4,7,2,11,14,6,4,1,2,0,0,11,5,0.4375,0.4,0.75,-1,1,-3,0.4230769230769231,2,0.5454545454545454,5.9,9.0,-3.0999999999999996,9.0,15.0,-6.0,3.0,5.0,-2.0,-0.9516129032258064,-0.4032258064516129,-0.5483870967741936,25,10
21/02/2021,West Ham,Tottenham,H,4,20,4,4,14,7,5,7,4,3,0,0,-16,0,0.8,0.19047619047619047,0.16,1,-1,7,0.6363636363636364,-2,0.38461538461538464,7.9,9.0,-1.0999999999999996,13.0,15.0,-2.0,6.0,8.0,-2.0,-0.1401869158878504,0.8685446009389671,-1.0087315168268176,21,12
21/02/2021,Aston Villa,Leicester,A,11,16,2,7,11,12,7,8,2,1,0,0,-5,-5,0.16666666666666666,0.4117647058823529,0.3928571428571428,1,-1,-1,0.4583333333333333,-1,0.4375,7.0,7.0,0.0,13.0,11.0,2.0,8.0,8.0,0.0,-0.6428571428571429,0.2710280373831775,-0.9138851802403204,23,15
21/02/2021,Arsenal,Man City,A,7,15,1,3,11,9,1,3,2,2,0,0,-8,-2,0.125,0.1875,0.3043478260869565,0,0,2,0.5238095238095238,-2,0.2,8.2,9.5,-1.3000000000000007,13.0,15.0,-2.0,7.0,4.0,3.0,0.5654205607476636,1.5093457943925233,-0.9439252336448596,20,4
21/02/2021,Man United,Newcastle,H,15,10,7,6,9,11,6,4,1,2,0,0,5,1,0.4375,0.5454545454545454,0.5769230769230769,-1,1,-2,0.42857142857142855,2,0.5454545454545454,5.6,9.5,-3.9,9.0,15.0,-6.0,7.0,6.0,1.0,0.6495327102803738,-0.3977272727272727,1.0472599830076466,20,10
22/02/2021,Brighton,Crystal Palace,A,25,3,5,2,11,6,13,0,2,0,0,0,22,3,0.19230769230769232,0.5,0.8620689655172413,2,-2,5,0.6111111111111112,13,0.9285714285714286,6.0,9.0,-3.0,9.0,15.0,-6.0,9.0,9.0,0.0,-0.4710144927536231,-0.3317757009345794,-0.1392387918190437,17,13
23/02/2021,Leeds,Southampton,H,11,13,7,5,11,13,2,4,1,2,0,0,-2,2,0.5833333333333334,0.35714285714285715,0.44,-1,1,-2,0.44,-2,0.2857142857142857,9.5,7.0,2.5,15.0,13.0,2.0,4.0,3.0,1.0,-0.125,-0.2149532710280373,0.0899532710280373,24,6
27/02/2021,Newcastle,Wolves,D,19,14,7,4,11,13,3,5,2,0,0,0,5,3,0.35,0.26666666666666666,0.5588235294117647,2,-2,-2,0.44,-2,0.3333333333333333,9.0,8.3,0.6999999999999993,15.0,13.0,2.0,6.0,8.0,-2.0,-0.4067796610169492,0.0594059405940594,-0.4661856016110086,24,8
27/02/2021,Leeds,Aston Villa,A,13,9,3,4,14,14,7,5,3,2,0,0,4,-1,0.21428571428571427,0.4,0.5652173913043478,1,-1,0,0.4827586206896552,2,0.5384615384615384,9.5,7.4,2.0999999999999996,15.0,13.0,2.0,4.0,6.0,-2.0,0.0,-0.6464646464646465,0.6464646464646465,28,12
27/02/2021,Man City,West Ham,H,10,9,3,3,8,11,4,2,1,1,0,0,1,0,0.2727272727272727,0.3,0.5,0,0,-3,0.4,2,0.5714285714285714,10.0,7.800000000000001,2.1999999999999993,15.0,13.0,2.0,6.0,6.0,0.0,1.5069767441860464,-0.1348837209302325,1.641860465116279,19,6
27/02/2021,West Brom,Brighton,H,6,15,2,6,11,12,7,4,0,0,0,0,-9,-4,0.2857142857142857,0.375,0.2727272727272727,0,0,-1,0.4583333333333333,3,0.5833333333333334,5.0,7.2,-2.2,9.0,11.0,-2.0,7.0,5.0,2.0,-0.5971223021582733,-0.4748201438848921,-0.1223021582733812,23,11
28/02/2021,Crystal Palace,Fulham,D,3,16,0,4,10,14,1,3,1,1,0,0,-13,-4,0.0,0.23529411764705882,0.15,0,0,-4,0.4,-2,0.2,9.0,6.6,2.4000000000000004,15.0,11.0,4.0,6.0,8.0,-2.0,-0.3255813953488372,-0.9206349206349206,0.5950535252860834,24,4
28/02/2021,Leicester,Arsenal,A,8,12,3,4,15,3,2,7,2,1,0,0,-4,-1,0.3333333333333333,0.3076923076923077,0.3809523809523809,1,-1,12,0.7894736842105263,-5,0.2,8.3,8.600000000000001,-0.3000000000000007,13.0,13.0,0.0,7.0,7.0,0.0,0.2744186046511628,0.5581395348837209,-0.2837209302325581,18,9
28/02/2021,Tottenham,Burnley,H,16,10,7,3,6,10,3,4,0,0,0,0,6,4,0.4117647058823529,0.2727272727272727,0.5925925925925926,0,0,-4,0.35294117647058826,-1,0.375,9.5,4.6,4.9,15.0,9.0,6.0,7.0,8.0,-1.0,0.8598130841121495,-0.3446327683615819,1.2044458524737314,16,7
28/02/2021,Chelsea,Man United,D,18,11,6,4,11,12,3,4,1,2,0,0,7,2,0.3157894736842105,0.3333333333333333,0.6,-1,1,-1,0.4583333333333333,-1,0.375,7.0,6.3,0.7000000000000002,13.0,9.0,4.0,8.0,7.0,1.0,0.6372093023255814,0.6558139534883721,-0.0186046511627907,23,7
28/02/2021,Sheffield United,Liverpool,A,8,16,2,8,9,9,4,3,0,0,0,0,-8,-6,0.2222222222222222,0.47058823529411764,0.32,0,0,0,0.47368421052631576,1,0.5,9.0,9.5,-0.5,15.0,15.0,0.0,8.0,8.0,0.0,-0.4126984126984127,1.0465116279069768,-1.4592100406053894,18,7
01/03/2021,Everton,Southampton,H,7,9,1,1,13,9,4,10,0,2,0,0,-2,0,0.125,0.1,0.4117647058823529,-2,2,4,0.5652173913043478,-6,0.26666666666666666,8.2,7.4,0.7999999999999989,13.0,13.0,0.0,9.0,6.0,3.0,0.0373831775700934,-0.227906976744186,0.2652901543142795,22,14
02/03/2021,Man City,Wolves,H,22,6,10,1,9,5,10,2,0,1,0,0,16,9,0.43478260869565216,0.14285714285714285,0.7586206896551724,-1,1,4,0.6,8,0.7692307692307693,9.5,6.7,2.8,15.0,11.0,4.0,3.0,3.0,0.0,1.5046296296296295,0.0588235294117647,1.4458061002178648,14,12
03/03/2021,Burnley,Leicester,D,12,15,7,4,6,12,5,8,0,2,0,0,-3,3,0.5384615384615384,0.25,0.4285714285714285,-2,2,-6,0.3157894736842105,-3,0.35714285714285715,5.8,8.2,-2.3999999999999995,9.0,13.0,-4.0,3.0,3.0,0.0,-0.3651685393258427,0.2638888888888889,-0.6290574282147317,18,13
03/03/2021,Sheffield United,Aston Villa,H,9,16,2,4,13,6,2,7,1,0,1,0,-7,-2,0.2,0.23529411764705882,0.3461538461538461,3,-3,7,0.65,-5,0.2,9.0,7.800000000000001,1.1999999999999993,15.0,13.0,2.0,3.0,4.0,-1.0,-0.4375,-0.63,0.1925,19,9
03/03/2021,Crystal Palace,Man United,D,8,11,2,1,4,13,4,6,1,0,0,0,-3,1,0.2222222222222222,0.08333333333333333,0.4,1,-1,-9,0.2222222222222222,-2,0.36363636363636365,7.0,5.0,2.0,13.0,9.0,4.0,3.0,3.0,0.0,-0.324074074074074,0.6527777777777778,-0.976851851851852,17,10
04/03/2021,Fulham,Tottenham,A,11,9,3,2,13,9,4,1,2,1,0,0,2,1,0.25,0.2,0.5238095238095238,1,-1,4,0.5652173913043478,3,0.6666666666666666,5.9,9.5,-3.5999999999999996,9.0,15.0,-6.0,4.0,4.0,0.0,-0.90625,0.8744186046511628,-1.7806686046511628,22,5
04/03/2021,West Brom,Everton,A,11,11,3,3,9,7,3,3,3,1,0,0,0,0,0.25,0.25,0.4782608695652174,2,-2,2,0.5294117647058824,0,0.42857142857142855,6.2,8.600000000000001,-2.4000000000000012,11.0,13.0,-2.0,5.0,3.0,2.0,-0.5857142857142857,0.041860465116279,-0.6275747508305648,16,6
04/03/2021,Liverpool,Chelsea,A,7,11,1,5,9,8,5,2,0,0,0,0,-4,-4,0.125,0.4166666666666667,0.3684210526315789,0,0,1,0.5,3,0.625,10.0,5.9,4.1,15.0,11.0,4.0,4.0,4.0,0.0,1.0509259259259258,0.6342592592592593,0.4166666666666665,17,7
06/03/2021,Brighton,Leicester,A,7,8,2,4,14,8,6,6,0,1,0,0,-1,-2,0.25,0.4444444444444444,0.4375,-1,1,6,0.6086956521739131,0,0.46153846153846156,8.0,7.1000000000000005,0.8999999999999995,11.0,11.0,0.0,7.0,3.0,4.0,-0.4785714285714286,0.2626728110599078,-0.7412442396313363,22,12
06/03/2021,Aston Villa,Wolves,D,9,10,1,2,13,13,5,3,1,0,0,0,-1,-1,0.1,0.18181818181818182,0.45,1,-1,0,0.48148148148148145,2,0.5555555555555556,8.2,7.0,1.1999999999999993,13.0,11.0,2.0,3.0,4.0,-1.0,-0.6336633663366337,0.029126213592233,-0.6627895799288667,26,8
06/03/2021,Burnley,Arsenal,D,9,15,5,3,5,12,2,4,1,1,0,0,-6,2,0.5,0.1875,0.36,0,0,-7,0.2777777777777778,-2,0.2857142857142857,5.0,9.0,-4.0,9.0,15.0,-6.0,3.0,6.0,-3.0,-0.3631284916201117,0.5648148148148148,-0.9279433064349264,17,6
06/03/2021,Sheffield United,Southampton,A,8,15,2,5,17,11,7,3,4,3,0,0,-7,-3,0.2222222222222222,0.3125,0.3333333333333333,1,-1,6,0.5862068965517241,4,0.6363636363636364,9.0,7.800000000000001,1.1999999999999993,15.0,13.0,2.0,3.0,5.0,-2.0,-0.4153846153846154,-0.2314814814814814,-0.1839031339031339,28,10
07/03/2021,West Brom,Newcastle,D,13,9,3,5,11,10,9,7,0,0,0,0,4,-2,0.21428571428571427,0.5,0.5652173913043478,0,0,1,0.5,2,0.5294117647058824,7.0,7.5,-0.5,11.0,13.0,-2.0,3.0,8.0,-5.0,-0.5886524822695035,-0.4044943820224719,-0.1841581002470316,21,16
07/03/2021,Liverpool,Fulham,A,16,10,3,3,10,8,9,4,2,3,0,0,6,0,0.17647058823529413,0.2727272727272727,0.5925925925925926,-1,1,2,0.5263157894736842,5,0.6428571428571429,9.5,7.1,2.4000000000000004,15.0,11.0,4.0,3.0,3.0,0.0,1.04147465437788,-0.9076923076923076,1.949166962070188,18,13
07/03/2021,Man City,Man United,A,23,8,6,6,9,12,6,2,0,3,0,0,15,0,0.25,0.6666666666666666,0.71875,-3,3,-3,0.4090909090909091,4,0.6666666666666666,10.0,4.7,5.3,15.0,7.0,8.0,5.0,4.0,1.0,1.5115207373271888,0.6497695852534562,0.8617511520737327,21,8
07/03/2021,Tottenham,Crystal Palace,H,12,5,5,1,8,17,1,5,2,3,0,0,7,4,0.38461538461538464,0.16666666666666666,0.6666666666666666,-1,1,-9,0.3076923076923077,-4,0.14285714285714285,9.5,5.4,4.1,15.0,11.0,4.0,3.0,4.0,-1.0,0.875,-0.3225806451612903,1.1975806451612905,25,6
08/03/2021,Chelsea,Everton,H,19,7,9,1,11,12,7,3,0,3,0,0,12,8,0.45,0.125,0.7037037037037037,-3,3,-1,0.4583333333333333,4,0.6363636363636364,6.7,9.0,-2.3,11.0,15.0,-4.0,4.0,4.0,0.0,0.6359447004608295,0.0462962962962962,0.5896484041645332,23,10
08/03/2021,West Ham,Leeds,H,16,17,5,2,9,9,6,6,1,1,0,0,-1,3,0.29411764705882354,0.1111111111111111,0.4705882352941176,0,0,0,0.47368421052631576,0,0.46153846153846156,8.2,9.5,-1.3000000000000007,13.0,15.0,-2.0,9.0,9.0,0.0,-0.1388888888888889,-0.0384615384615384,-0.1004273504273504,18,12
10/03/2021,Man City,Southampton,H,17,11,10,6,6,4,5,5,1,0,0,0,6,4,0.5555555555555556,0.5,0.5862068965517241,1,-1,2,0.5454545454545454,0,0.45454545454545453,10.0,8.7,1.3000000000000007,15.0,13.0,2.0,3.0,4.0,-1.0,1.4954128440366972,-0.2211981566820276,1.7166110007187247,10,10
12/03/2021,Newcastle,Aston Villa,D,12,15,3,6,10,10,2,2,2,3,0,0,-3,-3,0.23076923076923078,0.375,0.4285714285714285,-1,1,0,0.47619047619047616,0,0.4,5.9,6.6000000000000005,-0.7000000000000002,11.0,11.0,0.0,5.0,6.0,-1.0,-0.4022346368715084,-0.6274509803921569,0.2252163435206484,20,4
13/03/2021,Fulham,Man City,A,3,8,0,7,14,13,4,2,0,0,0,0,-5,-7,0.0,0.7777777777777778,0.25,0,0,1,0.5,2,0.5714285714285714,7.9,10.0,-2.0999999999999996,11.0,15.0,-4.0,6.0,3.0,3.0,-0.8787878787878788,1.5022831050228311,-2.38107098381071,27,6
13/03/2021,Leeds,Chelsea,D,7,15,4,8,16,6,8,5,3,0,0,0,-8,-4,0.5,0.5,0.3043478260869565,3,-3,10,0.6956521739130435,3,0.5714285714285714,9.5,8.0,1.5,15.0,11.0,4.0,5.0,5.0,0.0,-0.1111111111111111,0.6422018348623854,-0.7533129459734964,22,13
13/03/2021,Crystal Palace,West Brom,H,6,12,4,1,16,15,3,2,3,1,0,0,-6,3,0.5714285714285714,0.07692307692307693,0.3157894736842105,2,-2,1,0.5,1,0.5,6.2,5.800000000000001,0.3999999999999994,11.0,9.0,2.0,6.0,6.0,0.0,-0.3348623853211009,-0.5845070422535211,0.2496446569324202,31,5
13/03/2021,Everton,Burnley,A,14,14,4,5,9,6,7,4,0,4,0,0,0,-1,0.26666666666666666,0.3333333333333333,0.4827586206896552,-4,4,3,0.5625,3,0.5833333333333334,9.0,4.2,4.8,15.0,7.0,8.0,5.0,7.0,-2.0,0.0368663594470046,-0.3611111111111111,0.3979774705581157,15,11
14/03/2021,Man United,West Ham,H,15,7,4,0,12,2,6,3,4,0,0,0,8,4,0.25,0.0,0.6521739130434783,4,-4,10,0.8,3,0.6,5.8,8.600000000000001,-2.8000000000000016,9.0,13.0,-4.0,7.0,6.0,1.0,0.6559633027522935,-0.1290322580645161,0.7849955608168097,14,9
14/03/2021,Arsenal,Tottenham,H,13,6,3,3,12,14,6,3,1,2,0,1,7,0,0.21428571428571427,0.42857142857142855,0.65,-3,3,-2,0.4444444444444444,3,0.6,7.0,9.5,-2.5,13.0,15.0,-2.0,8.0,7.0,1.0,0.5622119815668203,0.8847926267281107,-0.3225806451612903,26,9
14/03/2021,Southampton,Brighton,A,9,8,4,6,11,10,4,5,0,0,0,0,1,-2,0.4,0.6666666666666666,0.5,0,0,1,0.5,-1,0.4,8.600000000000001,8.8,-0.1999999999999993,13.0,11.0,2.0,4.0,8.0,-4.0,-0.2339449541284403,-0.4822695035460992,0.2483245494176588,21,9
14/03/2021,Leicester,Sheffield United,H,19,1,10,0,10,9,9,1,0,2,0,0,18,10,0.5,0.0,0.9047619047619048,-2,2,1,0.5,8,0.8181818181818182,7.4,9.0,-1.5999999999999996,13.0,15.0,-2.0,8.0,8.0,0.0,0.2660550458715596,-0.4393939393939394,0.705448985265499,19,10
15/03/2021,Wolves,Liverpool,A,10,12,5,4,17,10,3,2,2,1,0,0,-2,1,0.45454545454545453,0.3076923076923077,0.4347826086956521,1,-1,7,0.6071428571428571,1,0.5,5.800000000000001,9.5,-3.6999999999999993,11.0,15.0,-4.0,9.0,8.0,1.0,0.0288461538461538,1.0321100917431192,-1.0032639378969654,27,5
19/03/2021,Fulham,Leeds,A,13,13,6,4,13,12,13,7,2,2,0,0,0,2,0.42857142857142855,0.2857142857142857,0.4814814814814814,0,0,1,0.5,6,0.6190476190476191,8.2,7.5,0.6999999999999993,13.0,13.0,0.0,6.0,6.0,0.0,-0.9104477611940298,-0.1071428571428571,-0.8033049040511727,25,20
20/03/2021,Brighton,Newcastle,H,11,3,6,1,12,5,3,1,0,1,0,0,8,5,0.5,0.25,0.7333333333333333,-1,1,7,0.6666666666666666,2,0.6,8.600000000000001,4.7,3.9000000000000017,13.0,9.0,4.0,6.0,8.0,-2.0,-0.4718309859154929,-0.4,-0.0718309859154929,17,4
21/03/2021,West Ham,Arsenal,D,15,16,5,7,18,8,3,5,3,1,0,0,-1,-2,0.3125,0.4117647058823529,0.46875,2,-2,10,0.6666666666666666,-2,0.3333333333333333,9.0,7.9,1.0999999999999996,15.0,13.0,2.0,7.0,7.0,0.0,-0.1330275229357798,0.5642201834862385,-0.6972477064220183,26,8
21/03/2021,Aston Villa,Tottenham,A,8,9,1,3,18,13,5,8,3,2,0,0,-1,-2,0.1111111111111111,0.3,0.4444444444444444,1,-1,5,0.5625,-3,0.35714285714285715,5.9,9.0,-3.0999999999999996,11.0,15.0,-4.0,9.0,7.0,2.0,-0.6213592233009708,0.8761467889908257,-1.4975060122917965,31,13
03/04/2021,Leicester,Man City,A,5,11,2,4,13,12,1,1,2,3,0,0,-6,-2,0.3333333333333333,0.3333333333333333,0.2941176470588235,-1,1,1,0.5,0,0.3333333333333333,8.3,10.0,-1.6999999999999993,13.0,15.0,-2.0,20.0,21.0,-1.0,0.2876712328767123,1.509090909090909,-1.221419676214197,25,2
03/04/2021,Chelsea,West Brom,A,18,14,8,7,11,6,10,3,1,1,1,0,4,1,0.42105263157894735,0.4666666666666667,0.5454545454545454,2,-2,5,0.6111111111111112,7,0.7142857142857143,6.300000000000001,7.0,-0.6999999999999993,9.0,11.0,-2.0,21.0,21.0,0.0,0.639269406392694,-0.5874125874125874,1.226681993805281,17,13
03/04/2021,Leeds,Sheffield United,H,23,9,8,1,12,13,5,7,1,2,0,0,14,7,0.3333333333333333,0.1,0.696969696969697,-1,1,-1,0.46153846153846156,-2,0.38461538461538464,7.9,9.0,-1.0999999999999996,13.0,15.0,-2.0,15.0,20.0,-5.0,-0.0689655172413793,-0.5074626865671642,0.4384971693257848,25,12
03/04/2021,Arsenal,Liverpool,A,3,16,2,7,10,10,1,2,1,1,0,0,-13,-5,0.5,0.4117647058823529,0.15,0,0,0,0.47619047619047616,-1,0.25,6.300000000000001,9.0,-2.6999999999999993,11.0,15.0,-4.0,13.0,19.0,-6.0,0.5616438356164384,1.0319634703196348,-0.4703196347031964,20,3
04/04/2021,Man United,Brighton,H,15,5,7,3,14,7,5,6,2,2,0,0,10,4,0.4375,0.5,0.7142857142857143,0,0,7,0.6363636363636364,-1,0.4166666666666667,7.0,9.0,-2.0,11.0,15.0,-4.0,21.0,15.0,6.0,0.6575342465753424,-0.4475524475524475,1.10508669412779,21,11
04/04/2021,Aston Villa,Fulham,H,14,15,4,7,14,20,4,4,1,2,0,0,-1,-3,0.26666666666666666,0.4375,0.4666666666666667,-1,1,-6,0.4,0,0.4444444444444444,6.2,8.600000000000001,-2.4000000000000012,11.0,13.0,-2.0,14.0,16.0,-2.0,-0.6346153846153846,-0.9117647058823528,0.2771493212669683,34,8
